,Unnamed: 0,title,is_fake
5008,5008,роналдо_NOUN возобновлять_VERB карьера_NOUN чемпионат_NOUN сша_NOUN,0
5009,5009,склонность_NOUN мошенничество_NOUN россия_NOUN объяснять_VERB специфический_ADJ ментальность_NOUN,0
5010,5010,бродвей_NOUN грань_NOUN коллапс_NOUN мэр_NOUN джулиани_NOUN пытаться_VERB спасать_VERB,0
5011,5011,microsoft_X продавать_VERB миллион_NOUN копия_NOUN игра_NOUN ninja_X gaiden_X ii_X,0
5012,5012,мужественный_ADJ капитан_NOUN расселл_NOUN кроу_NOUN проигрывать_VERB эльф_NOUN феррел_NOUN,0
5013,5013,serious_X sam_X выходить_VERB xbox_X осень_NOUN,0
5014,5014,капитан_NOUN локомотив_NOUN признавать_VERB хороший_ADJ игрок_NOUN россия_NOUN год_NOUN,0
5015,5015,whatsapp_X обязывать_VERB пользователь_NOUN передавать_VERB свой_DET биометрический_ADJ данные_NOUN,1
5016,5016,полузащитник_NOUN цска_NOUN диагностировать_VERB редкий_ADJ болезнь_NOUN,0
5017,5017,конституция_NOUN союзный_ADJ государство_NOUN рф_NOUN белоруссия_NOUN частный_ADJ фирма_NOUN,1
5018,5018,кндр_NOUN отменять_VERB смертный_ADJ приговор_NOUN михаил_NOUN горбачев_NOUN развал_NOUN ссср_NOUN,1
5019,5019,вратарь_NOUN сборная_NOUN польша_NOUN пострадать_VERB религия_NOUN,0
5020,5020,готовить_VERB перезапуск_NOUN телепередача_NOUN форт_NOUN боярд_NOUN константин_NOUN эрнст_NOUN раскрывать_VERB истинный_ADJ назначение_NOUN дворец_NOUN геленджик_NOUN,1
5021,5021,овечкин_NOUN сыграть_VERB сборная_NOUN россия_NOUN чемпионат_NOUN мир_NOUN,0
5022,5022,михаил_NOUN боярский_ADJ сбегать_VERB больница_NOUN поздравлять_VERB олег_NOUN газманов_NOUN юбилей_NOUN,1
5023,5023,росавиация_NOUN порекомендовать_VERB сотрудник_NOUN трансаэро_NOUN увольняться_VERB,0
5024,5024,франция_NOUN скончаться_VERB кинорежиссер_NOUN пьер_NOUN граньедефер_NOUN,0
5025,5025,стрелять_VERB юрий_NOUN лоза_NOUN прокомментировать_VERB инцидент_NOUN британский_ADJ эсминец_NOUN черный_ADJ море_NOUN,1
5026,5026,россиянин_NOUN пикетировать_VERB мид_NOUN требование_NOUN высылать_VERB чехия_NOUN вместо_ADP дипломат_NOUN,1
5027,5027,август_NOUN темп_NOUN рост_NOUN ввп_NOUN россия_NOUN увеличиваться_VERB десятый_ADJ процент_NOUN,0
5028,5028,медведев_NOUN продлять_VERB программа_NOUN поддержка_NOUN российский_ADJ автопром_NOUN,0
5029,5029,соломонов_ADJ решение_NOUN цик_NOUN снимать_VERB весь_DET борисов_NOUN вишневский_NOUN выборы_NOUN петербург_NOUN,1
5030,5030,московский_ADJ пенсионер_NOUN устраивать_VERB драка_NOUN мусорный_ADJ контейнер_NOUN просрочивать_VERB код_NOUN активация_NOUN windows_X,1
5031,5031,минпромторг_NOUN предлагать_VERB снижать_VERB цена_NOUN водка_NOUN,0
5032,5032,борьба_NOUN лидерство_NOUN челси_NOUN арсенал_NOUN забивать_VERB девять_NUM мяч_NOUN,0
5033,5033,москва_NOUN сын_NOUN депутат_NOUN сбивать_VERB зебра_NOUN прохожий_NOUN который_DET хотеть_VERB нападать_VERB,1
5034,5034,гюльчехра_NOUN бобокулова_NOUN становиться_VERB новый_ADJ наставница_NOUN шоу_NOUN голос_NOUN ребенок_NOUN,1
5035,5035,хвост_NOUN кенгуру_NOUN признавать_VERB нога_NOUN,0
5036,5036,гоша_NOUN куценко_NOUN попросить_VERB минкульт_NOUN миллион_NOUN фильм_NOUN гойко_NOUN митич_NOUN,0
5037,5037,курт_NOUN кобейн_NOUN оказываться_VERB противник_NOUN белый_ADJ рэп_NOUN,0
5038,5038,оззи_NOUN бояться_VERB смочь_VERB выступать_VERB,0
5039,5039,эннио_NOUN моррикон_NOUN отменять_VERB концерт_NOUN москва_NOUN,0
5040,5040,греф_NOUN россия_NOUN вступать_VERB вто_NOUN конец_NOUN год_NOUN,0
5041,5041,слишком_ADV кандидат_NOUN наука_NOUN министр_NOUN просвещение_NOUN предлагать_VERB вводить_VERB пятилетний_ADJ мораторий_NOUN прием_NOUN аспирантура_NOUN,1
5042,5042,сколково_ADV разрабатывать_VERB инновационный_ADJ лопата_NOUN жарка_NOUN блин_NOUN,1
5043,5043,филиппинец_NOUN умирать_VERB поражение_NOUN любимый_ADJ боксер_NOUN,0
5044,5044,новый_ADJ генетический_ADJ лаборатория_NOUN помещаться_VERB микрочип_NOUN,0
5045,5045,призывник_NOUN томский_ADJ область_NOUN проводить_VERB год_NOUN срочный_ADJ служба_NOUN изза_NOUN увольнение_NOUN сердюкова_NOUN,1
5046,5046,цель_NOUN профилактика_NOUN алкоголизм_NOUN каждый_DET десятый_ADJ бутылка_NOUN пиво_NOUN добавлять_VERB моча_NOUN,1
5047,5047,дэвид_NOUN йетс_NOUN прочить_VERB режиссер_NOUN последний_ADJ фильм_NOUN гарри_NOUN поттер_NOUN,0
5048,5048,сбербанк_NOUN открывать_VERB vipотделения_X,0
5049,5049,колин_ADJ ферт_NOUN получать_VERB звезда_NOUN аллея_NOUN слава_NOUN голливуд_NOUN,0
5050,5050,афганистан_NOUN сравнивать_VERB новый_ADJ вид_NOUN униформа_NOUN армия_NOUN сша_NOUN,0
5051,5051,джонни_NOUN руис_NOUN опротестовывать_VERB поражение_NOUN валуев_NOUN,0
5052,5052,еврокомиссия_NOUN потребовать_VERB подымать_VERB цена_NOUN газ_NOUN россия_NOUN,0
5053,5053,лукашенко_NOUN анонсировать_VERB строительство_NOUN второй_ADJ аэс_NOUN белоруссия_NOUN,0
5054,5054,rt_X готовый_ADJ предоставлять_VERB платформа_NOUN весь_DET покидать_VERB onlyfans_X,1
5055,5055,работник_NOUN бюджетный_ADJ сфера_NOUN освобождать_VERB уплата_NOUN налог_NOUN бездетность_NOUN,1
5056,5056,студент_NOUN освобождать_VERB зимний_ADJ сессия_NOUN,1
5057,5057,китай_NOUN успешно_ADV выводить_VERB орбита_NOUN научный_ADJ спутник_NOUN,0
5058,5058,митрополит_NOUN кемеровский_ADJ прокопьевский_ADJ освящать_VERB паводок_NOUN кузбасс_NOUN,1
5059,5059,памятник_NOUN карла_NOUN маркс_NOUN прага_NOUN переименовывать_VERB памятник_NOUN солженицын_NOUN,1
5060,5060,лукашенко_NOUN обвинять_VERB россия_NOUN валютный_ADJ кризис_NOUN белоруссия_NOUN,0
5061,5061,наоми_NOUN уотс_NOUN сниматься_VERB секретный_ADJ проект_NOUN вуди_NOUN аллен_NOUN,0
5062,5062,рассел_NOUN кроу_NOUN спасать_VERB супруга_NOUN драма_NOUN пол_NOUN хаггис_NOUN,0
5063,5063,житель_NOUN башкирия_NOUN отсуживать_VERB газпром_NOUN рекордный_ADJ миллион_NOUN рубль_NOUN,0
5064,5064,бывший_ADJ солистка_NOUN crystal_X castles_X обвинять_VERB сооснователь_NOUN группа_NOUN изнасилование_NOUN,0
5065,5065,россия_NOUN готовый_ADJ предоставлять_VERB политический_ADJ убежище_NOUN кристина_NOUN тимановский_ADJ,1
5066,5066,орбита_NOUN мкс_NOUN приподымать_VERB полкилометра_NOUN,0
5067,5067,надаль_NOUN федерер_NOUN попадать_VERB группа_NOUN итоговый_ADJ турнир_NOUN,0
5068,5068,театр_NOUN малый_ADJ бронная_ADJ похоронить_VERB худрук_NOUN,0
5069,5069,школьник_NOUN запрещать_VERB играть_VERB компьютерный_ADJ игра_NOUN час_NOUN неделя_NOUN,1
5070,5070,microsoft_X решать_VERB переименовывать_VERB свой_DET продукт_NOUN жирный_ADJ шрифт_NOUN бодипозитивный_ADJ,1
5071,5071,преемник_NOUN ангел_NOUN меркель_NOUN совмещать_VERB должность_NOUN канцлер_NOUN президент_NOUN,1
5072,5072,прекращение_NOUN поставка_NOUN продукт_NOUN питание_NOUN белоруссия_NOUN евросоюз_NOUN оказываться_VERB порог_NOUN голод_NOUN,1
5073,5073,матч_NOUN тв_NOUN цензурировать_VERB форма_NOUN сборная_NOUN украина_NOUN ход_NOUN трансляция_NOUN,1
5074,5074,смена_NOUN вес_NOUN мужчина_NOUN отражаться_VERB сперма_NOUN,0
5075,5075,старик_NOUN юлия_NOUN навальный_ADJ прибывать_VERB германия_NOUN оспаривать_VERB результат_NOUN нюрнбергский_ADJ трибунал_NOUN,1
5076,5076,опубликовывать_VERB новый_ADJ фотография_NOUN вулкан_NOUN энцелад_NOUN,0
5077,5077,байден_NOUN потребовать_VERB кремль_NOUN увеличивать_VERB расход_NOUN образование_NOUN,1
5078,5078,бывший_ADJ главный_ADJ тренер_NOUN ювентус_NOUN прочить_VERB зенит_NOUN,0
5079,5079,почему_ADV это_PART матренка_NOUN нижний_ADJ феминистка_NOUN протестовать_VERB против_ADP бдсмфестиваль_NOUN липецкий_ADJ область_NOUN,1
5080,5080,липпи_NOUN называть_VERB расширять_VERB состав_NOUN сборная_NOUN италия_NOUN,0
5081,5081,тополь_NOUN находить_VERB способность_NOUN очищать_VERB атмосфера_NOUN,0
5082,5082,индия_NOUN воздух_NOUN вакцинировать_VERB абориген_NOUN сентинеть_VERB,1
5083,5083,госдума_NOUN предлагать_VERB ограничивать_VERB скорость_NOUN youtube_X россия_NOUN кбс_X,1
5084,5084,бэтмен_NOUN против_ADP супермен_NOUN становиться_VERB самый_DET дорогой_ADJ фильм_NOUN история_NOUN,0
5085,5085,искусствовед_NOUN картина_NOUN мона_NOUN лиза_NOUN изображать_VERB мать_NOUN иван_NOUN грозный_ADJ,1
5086,5086,весь_DET человеческий_ADJ ген_NOUN оказываться_VERB многозадачный_ADJ,0
5087,5087,нидерланды_NOUN семейный_ADJ пара_NOUN лишать_VERB родительский_ADJ право_NOUN отказ_NOUN отправлять_VERB ребенок_NOUN экскурсия_NOUN порнотеатр_NOUN,1
5088,5088,россиянин_NOUN обязывать_VERB вернуть_VERB медаль_NOUN окончание_NOUN олимпиада_NOUN,1
5089,5089,бэкхем_NOUN становиться_VERB посол_NOUN китайский_ADJ футбол_NOUN,0
5090,5090,lego_X выпускать_VERB ограниченный_ADJ серия_NOUN bionicle_X долгополов_NOUN соловьев_NOUN,1
5091,5091,производитель_NOUN пылесос_NOUN построить_VERB роботаохотник_NOUN снайпер_NOUN,0
5092,5092,россия_NOUN появляться_VERB закон_NOUN нежелательный_ADJ гражданин_NOUN,1
5093,5093,избивать_VERB сын_NOUN стас_NOUN пьехи_NOUN женщина_NOUN приглашать_VERB работать_VERB росгвардия_NOUN,1
5094,5094,медведев_NOUN потребовать_VERB продавать_VERB twitter_X российский_ADJ компания_NOUN,1
5095,5095,бывший_ADJ российский_ADJ математик_NOUN доказывать_VERB недоступный_ADJ теорема_NOUN,0
5096,5096,лукашенко_NOUN отчитывать_VERB крестьянин_NOUN недовольный_ADJ выдача_NOUN зарплата_NOUN навоз_NOUN,1
5097,5097,релиз_NOUN новый_ADJ часть_NOUN front_X mission_X европа_NOUN перенести_VERB октябрь_NOUN,0
5098,5098,джамал_NOUN мочь_NOUN лишать_VERB победа_NOUN,1
5099,5099,мария_NOUN кириленко_NOUN одерживать_VERB второй_ADJ победа_NOUN australian_X open_X,0
5100,5100,мкс_NOUN бумеранг_NOUN вернуться_VERB хозяин_NOUN,0
5101,5101,китай_NOUN выстраиваться_VERB многотысячный_ADJ очередь_NOUN желающий_VERB поклониться_VERB пояс_NOUN сталин_NOUN,1
5102,5102,минтруд_NOUN предлагать_VERB засчитывать_VERB качество_NOUN отпуск_NOUN выходной_ADJ праздничный_ADJ день_NOUN,1
5103,5103,fitch_X пообещать_VERB повышать_VERB газпром_NOUN рейтинг_NOUN покупка_NOUN юганск_NOUN,0
5104,5104,россиянин_NOUN вылетать_VERB отдых_NOUN турция_NOUN инструктировать_VERB недопустимость_NOUN контакт_NOUN сотрудник_NOUN фбк_X,1
5105,5105,роскомнадзор_NOUN потребовать_VERB facebook_X открывать_VERB доступ_NOUN приватный_ADJ группа_NOUN,1
5106,5106,атланта_NOUN решать_VERB обменять_VERB ковальчук_NOUN,0
5107,5107,грузовой_ADJ корабль_NOUN dragon_X доставлять_VERB земля_NOUN первый_ADJ выращивать_VERB космос_NOUN марихуана_NOUN,1
5108,5108,украсть_VERB stalker_X тень_NOUN чернобыль_NOUN разработчик_NOUN fallout_X выплачивать_VERB млн_X доллар_NOUN компенсация_NOUN gsc_X,1
5109,5109,баннер_NOUN портрет_NOUN собчак_NOUN нецензурный_ADJ слово_NOUN появляться_VERB москва_NOUN,0
5110,5110,госдума_NOUN рассматривать_VERB законопроект_NOUN черта_NOUN оседлость_NOUN иностранный_ADJ агент_NOUN,1
5111,5111,американский_ADJ чемпионтрансэйджер_NOUN драка_NOUN пилот_NOUN место_NOUN парковка_NOUN пулково_NOUN кокаин_NOUN экономический_ADJ форум_NOUN почему_ADV шелкопряд_NOUN здешний_ADJ тутовый_ADJ наш_DET традиционный_ADJ рубрика_NOUN панорама_NOUN неделя_NOUN,1
5112,5112,московский_ADJ проститутка_NOUN тайно_ADV вакцинировать_VERB клиент_NOUN,1
5113,5113,кировский_NOUN филармония_NOUN организовывать_VERB концерт_NOUN глухой_ADJ ребенок_NOUN,1
5114,5114,паспорт_NOUN джеймс_NOUN джойс_NOUN выставлять_VERB аукцион_NOUN,0
5115,5115,мкс_NOUN находить_VERB опасный_ADJ организм_NOUN,0
5116,5116,астронавт_NOUN индевора_NOUN завершать_VERB выход_NOUN открытый_ADJ космос_NOUN,0
5117,5117,надзирательница_NOUN харви_NOUN вайнштейн_NOUN дослуживаться_VERB начальница_NOUN тюрьма_NOUN месяц_NOUN,1
5118,5118,рпц_NOUN объяснять_VERB почему_ADV отдельный_ADJ храм_NOUN пользоваться_VERB крещение_NOUN жидкость_NOUN ритуальный_ADJ святосодержащий_ADJ святой_ADJ вода_NOUN,1
5119,5119,дворец_NOUN байден_NOUN расследование_NOUN rt_X оказываться_VERB пансионат_NOUN больной_ADJ деменция_NOUN,1
5120,5120,виталий_NOUN кличко_NOUN назначать_VERB обязательный_ADJ бой_NOUN,0
5121,5121,путин_NOUN пообещать_VERB проверять_VERB заявление_NOUN навальный_ADJ распил_VERB транснефть_NOUN,0
5122,5122,испания_NOUN зафиксировать_VERB первый_ADJ дефляция_NOUN история_NOUN страна_NOUN,0
5123,5123,пенсионный_ADJ фонд_NOUN закупать_VERB капсула_NOUN sarco_X пенсионер_NOUN,1
5124,5124,кемеровский_ADJ супермаркет_NOUN голосование_NOUN покупатель_NOUN обнулять_VERB срок_NOUN хранение_NOUN скумбрия_NOUN,1
5125,5125,владимир_NOUN путин_NOUN завершать_VERB карьера_NOUN хоккеист_NOUN,1
5126,5126,дарвиновский_ADJ премия_NOUN год_NOUN присуждать_VERB всемирный_ADJ антипрививочный_ADJ движение_NOUN,1
5127,5127,форвард_NOUN сборная_NOUN россия_NOUN футбол_NOUN дисквалифицировать_VERB мат_NOUN,0
5128,5128,григорий_NOUN родченков_NOUN помогать_VERB выявлять_VERB допинг_NOUN кровь_NOUN российский_ADJ медалист_NOUN олимпиада_NOUN токио_NOUN,1
5129,5129,акция_NOUN twitter_X упасть_VERB пять_NUM процент_NOUN,0
5130,5130,единственный_ADJ французский_ADJ авианосец_NOUN сломаться_VERB год_NOUN ремонт_NOUN,0
5131,5131,госдума_NOUN запрещать_VERB называть_VERB самогон_NOUN алкогольный_ADJ напиток_NOUN производить_VERB иностранный_ADJ аппарат_NOUN,1
5132,5132,дротик_NOUN мобильный_ADJ вакцинация_NOUN приключение_NOUN ольга_NOUN бузова_NOUN победа_NOUN путин_NOUN байден_NOUN пивной_ADJ мошенничество_NOUN московский_ADJ бар_NOUN наш_DET традиционный_ADJ рубрика_NOUN панорама_NOUN неделя_NOUN,1
5133,5133,истребительбомбардировщик_NOUN получать_VERB новый_ADJ двигатель_NOUN,0
5134,5134,дипломатический_ADJ демарш_NOUN чехия_NOUN роспотребнадзор_NOUN запрещать_VERB эксплуатация_NOUN чешский_ADJ трамвай_NOUN,1
5135,5135,латвия_NOUN сокращать_VERB расход_NOUN бюджет_NOUN процент_NOUN,0
5136,5136,германия_NOUN вернуть_VERB украина_NOUN вывозить_VERB ход_NOUN второй_ADJ мировой_ADJ война_NOUN чернозем_NOUN,1
5137,5137,лидер_NOUN партия_NOUN родина_NOUN предлагать_VERB забивать_VERB стрела_NOUN байден_NOUN,1
5138,5138,отряд_NOUN путин_NOUN называть_VERB байден_NOUN старый_ADJ маразматик_NOUN,1
5139,5139,госдума_NOUN разрешать_VERB росгвардия_NOUN вызывать_VERB дуэль_NOUN оскорбление_NOUN ветеран_NOUN,1
5140,5140,universal_X снимать_VERB новый_ADJ версия_NOUN белоснежка_NOUN,0
5141,5141,команда_NOUN чемпионат_NOUN мир_NOUN футбол_NOUN лишаться_VERB тренер_NOUN,0
5142,5142,представитель_NOUN сицилийский_ADJ мафия_NOUN поддерживать_VERB акция_NOUN преступность_NOUN национальность_NOUN,1
5143,5143,московский_ADJ ресторан_NOUN получать_VERB звезда_NOUN michelin_X открывать_VERB время_NOUN локдаун_NOUN,1
5144,5144,саратовский_ADJ облдума_NOUN награждать_VERB депутат_NOUN рашкин_ADJ спасение_NOUN продовольственный_ADJ программа_NOUN область_NOUN,1
5145,5145,сергей_NOUN гимаев_NOUN предсказывать_VERB уход_NOUN быков_NOUN салават_NOUN,0
5146,5146,трансаэро_NOUN разрешать_VERB летать_VERB италия_NOUN весь_DET новогодний_ADJ праздник_NOUN,0
5147,5147,показ_NOUN дюна_NOUN россия_NOUN отменять_VERB изза_NOUN плагиат_NOUN фильм_NOUN киндзадз_NOUN,1
5148,5148,саудовский_ADJ аравия_NOUN венесуэла_NOUN мексика_NOUN хотеть_VERB увеличивать_VERB экспорт_NOUN нефть_NOUN,0
5149,5149,украинский_ADJ олимпиец_NOUN добровольно_ADV пожертвовать_VERB медаль_NOUN установка_NOUN бронзовый_ADJ памятник_NOUN бандера_NOUN,1
5150,5150,индия_NOUN заказывать_VERB американский_ADJ дротик_NOUN вслед_ADV пакистан_NOUN,0
5151,5151,газпром_NOUN пускать_VERB совет_NOUN директор_NOUN газпром_NOUN нефть_NOUN итальянец_NOUN,0
5152,5152,анонсировать_VERB новый_ADJ часть_NOUN серия_NOUN divinity_X,0
5153,5153,росавиация_NOUN отказываться_VERB прекращать_VERB полет_NOUN крым_NOUN изза_NOUN украинский_ADJ стрельба_NOUN,0
5154,5154,япония_NOUN завершать_VERB разработка_NOUN новый_ADJ средний_ADJ танка_NOUN,0
5155,5155,президент_NOUN чехия_NOUN попросить_VERB путин_NOUN отправлять_VERB страна_NOUN запас_NOUN пиво_NOUN балтика_NOUN,1
5156,5156,рособоронэкспорт_NOUN продолжать_VERB поставка_NOUN вертолет_NOUN афганистан_NOUN,0
5157,5157,оскар_NOUN де_PART ла_X хойя_NOUN нокаутировать_VERB рикардо_NOUN майорг_NOUN,0
5158,5158,белорусский_ADJ легкоатлет_NOUN объяснять_VERB дисквалификация_NOUN воздержание_NOUN секс_NOUN,0
5159,5159,хабаровск_NOUN показывать_VERB мюзикл_NOUN дружба_NOUN тимур_NOUN амур_NOUN,0
5160,5160,балтика_NOUN варить_VERB пиво_NOUN германия_NOUN,0
5161,5161,красэйр_NOUN прекращать_VERB полет_NOUN большинство_NOUN направление_NOUN,0
5162,5162,брызгалов_NOUN отдавать_VERB голевой_ADJ пас_NOUN матч_NOUN нхл_NOUN,0
5163,5163,boeing_X впервые_ADV испытывать_VERB модель_NOUN смешанный_ADJ крыло_NOUN,0
5164,5164,госдума_NOUN принимать_VERB закон_NOUN запрет_NOUN кодирование_NOUN алкоголизм_NOUN,1
5165,5165,кудрявцев_NOUN наш_DET пациент_NOUN главный_ADJ психиатр_NOUN москва_NOUN рассказывать_VERB экссотрудник_NOUN фсб_NOUN признавать_VERB невменяемый_ADJ полгода_NOUN назад_ADV,1
5166,5166,зюганов_NOUN жириновский_NOUN объявлять_VERB объединение_NOUN кпрф_NOUN лдпр_NOUN,1
5167,5167,bank_X of_X america_X hp_X выгонять_VERB индекс_NOUN dow_X jones_X,0
5168,5168,обзор_NOUN рынок_NOUN dell_X microsoft_X обрушивать_VERB индекс_NOUN сша_NOUN,0
5169,5169,спецприемник_NOUN москва_NOUN готовить_VERB место_NOUN участник_NOUN гость_NOUN книжный_ADJ ярмарка_NOUN nonfiction_X,1
5170,5170,россиянин_NOUN оставаться_VERB плацкарта_NOUN,0
5171,5171,опек_NOUN увеличивать_VERB добыча_NOUN нефть_NOUN пять_NUM миллион_NOUN баррель_NOUN день_NOUN,0
5172,5172,роскачество_NOUN определять_VERB хороший_ADJ незамерзайка_NOUN празднование_NOUN февраль_NOUN,1
5173,5173,ученый_NOUN разрабатывать_VERB квантовый_ADJ наномотор_NOUN,0
5174,5174,ролан_NOUN пять_NUM звезда_NOUN показывать_VERB фильм_NOUN посвящать_VERB великий_ADJ женщина_NOUN,0
5175,5175,google_X купить_VERB украинский_ADJ разработчик_NOUN технология_NOUN распознавание_NOUN лицо_NOUN,0
5176,5176,баффет_NOUN предупреждать_VERB переоцененность_NOUN социальный_ADJ сеть_NOUN,0
5177,5177,владимир_NOUN путин_NOUN записываться_VERB тюменский_ADJ библиотека_NOUN,0
5178,5178,манизывать_VERB депортировать_VERB таджикистан_NOUN изза_NOUN провал_NOUN евровидение_NOUN,1
5179,5179,сергей_NOUN юрана_NOUN предлагать_VERB возглавлять_VERB спартак_NOUN,0
5180,5180,власть_NOUN литва_NOUN запрещать_VERB nestle_X ввозить_VERB страна_NOUN молоко_NOUN треугольный_ADJ пакет_NOUN символ_NOUN брежневский_ADJ террор_NOUN,1
5181,5181,двукратный_ADJ чемпион_NOUN мир_NOUN фигурный_ADJ катание_NOUN уходить_VERB спорт_NOUN год_NOUN,0
5182,5182,японский_ADJ фонд_NOUN присуждать_VERB премия_NOUN григорий_NOUN чхартишвили_NOUN,0
5183,5183,пять_NUM игра_NOUN сезон_NOUN рфс_X вводить_VERB лимит_NOUN договорный_ADJ матч_NOUN,1
5184,5184,россиянин_NOUN решать_VERB проверять_VERB телефон_NOUN допуск_NOUN избирательный_ADJ участок_NOUN,1
5185,5185,раскрывать_VERB точный_ADJ причина_NOUN ожирение_NOUN,0
5186,5186,совет_NOUN право_NOUN человек_NOUN предлагать_VERB вернуть_VERB уголовный_ADJ кодекс_NOUN статья_NOUN мужеложство_NOUN,1
5187,5187,май_NOUN летать_VERB россия_NOUN разрешаться_VERB белоруссия_NOUN,1
5188,5188,вдова_NOUN летова_NOUN начинать_VERB сбор_NOUN деньги_NOUN фильм_NOUN гражданский_ADJ оборона_NOUN,0
5189,5189,петербургский_ADJ ученый_NOUN создавать_VERB таблетка_NOUN нейтрализовать_VERB действие_NOUN вакцина_NOUN,1
5190,5190,иран_NOUN заключать_VERB первый_ADJ отмена_NOUN санкция_NOUN газовый_ADJ сделка_NOUN,0
5191,5191,вежливый_ADJ отказ_NOUN спеть_VERB военный_ADJ куплет_NOUN цдх_X,0
5192,5192,дума_NOUN суметь_VERB оставлять_VERB газпром_NOUN мпс_NOUN рао_NOUN еэс_NOUN,0
5193,5193,депутат_NOUN запрещать_VERB оплачивать_VERB расход_NOUN любовница_NOUN,1
5194,5194,артгруппа_NOUN война_NOUN заявлять_VERB непричастность_NOUN акция_NOUN лобзать_VERB мусор_NOUN,0
5195,5195,британский_ADJ пресса_NOUN называть_VERB претендент_NOUN лондонский_ADJ фондовый_ADJ биржа_NOUN,0
5196,5196,государственный_ADJ дума_NOUN принимать_VERB закон_NOUN обнуление_NOUN будущий_ADJ срок_NOUN путин_NOUN,1
5197,5197,квалифицироваться_VERB выступать_VERB ссср_NOUN гимнастка_NOUN,0
5198,5198,киевский_ADJ динамо_NOUN возглавлять_VERB леонид_NOUN буряк_NOUN,0
5199,5199,прощание_NOUN майкл_NOUN джексон_NOUN пройти_VERB ранчо_NOUN neverland_X,0
5200,5200,обнаруживать_VERB троянец_NOUN встраивать_VERB чат_NOUN,0
5201,5201,немец_NOUN увеличивать_VERB стабфонд_NOUN еврозона_NOUN триллион_NOUN евро_NOUN,0
5202,5202,nasa_X хотеть_VERB доверять_VERB хаббл_NOUN робот_NOUN,0
5203,5203,министерство_NOUN налог_NOUN сбор_NOUN перевыполнять_VERB план_NOUN,0
5204,5204,ветеринар_NOUN обвинять_VERB пропаганда_NOUN ауе_NOUN изза_NOUN поставлять_VERB собака_NOUN диагноз_NOUN,1
5205,5205,бездетный_ADJ женщина_NOUN смочь_VERB получать_VERB бесплатный_ADJ высокий_ADJ образование_NOUN,1
5206,5206,компания_NOUN abercrombiefitch_X предлагать_VERB алексей_NOUN навальный_ADJ миллион_NOUN доллар_NOUN приезжать_VERB суд_NOUN одежда_NOUN марка_NOUN,1
5207,5207,барак_NOUN обама_NOUN дебютировать_VERB хипхоп_NOUN,0
5208,5208,биржевой_ADJ аналитика_NOUN отмечать_VERB рост_NOUN цена_NOUN нефть_NOUN заявление_NOUN сечин_NOUN,0
5209,5209,гендиректор_NOUN норникель_NOUN предлагать_VERB государство_NOUN купить_VERB доля_NOUN компания_NOUN,0
5210,5210,рпц_NOUN одобрять_VERB проект_NOUN новый_ADJ памятник_NOUN лубянка_NOUN дзержинское_NOUN колчак_NOUN,1
5211,5211,шинейд_NOUN оконнор_NOUN вновь_ADV рассказывать_VERB желание_NOUN покончить_VERB,0
5212,5212,арестованный_NOUN болгария_NOUN российский_ADJ ученый_NOUN пытаться_VERB похищать_VERB секрет_NOUN фаршированный_ADJ болгарский_ADJ перец_NOUN,1
5213,5213,лавров_NOUN мид_NOUN допускать_VERB высылать_VERB чехия_NOUN дипломат_NOUN спекулировать_VERB привозить_VERB сапог_NOUN хрусталь_NOUN мебель_NOUN,1
5214,5214,суд_NOUN попросить_VERB запрещать_VERB кехман_NOUN уезжать_VERB граница_NOUN,0
5215,5215,сеть_NOUN появляться_VERB видео_NOUN последний_ADJ поединок_NOUN боксер_NOUN майка_NOUN тоуэлл_NOUN,0
5216,5216,рпц_NOUN рассматривать_VERB предложение_NOUN канонизация_NOUN маршал_NOUN жуков_NOUN,1
5217,5217,макрон_NOUN потребовать_VERB байден_NOUN вернуть_VERB статуя_NOUN свобода_NOUN который_DET франция_NOUN подарить_VERB сша_NOUN год_NOUN,1
5218,5218,починок_NOUN против_ADP банковский_ADJ тайна_NOUN,0
5219,5219,совокупляться_VERB дом_NOUN убирать_VERB парижский_ADJ парк_NOUN,0
5220,5220,цска_NOUN обыгрывать_VERB локомотив_NOUN третий_ADJ тур_NOUN премьерлига_NOUN,0
5221,5221,олаф_NOUN шольц_NOUN газ_NOUN хватить_VERB,1
5222,5222,британский_ADJ киноакадемия_NOUN признавать_VERB искупление_NOUN хороший_ADJ фильм_NOUN,0
5223,5223,росрыболовство_NOUN снимать_VERB ограничение_NOUN вылов_NOUN медуза_NOUN охотский_ADJ море_NOUN,1
5224,5224,нафтогаз_NOUN выходить_VERB состояние_NOUN технический_ADJ дефолт_NOUN,0
5225,5225,запретный_ADJ город_NOUN пекин_NOUN украсть_VERB экспонат_NOUN,0
5226,5226,фотосессия_NOUN призрак_NOUN продолжаться_VERB июль_NOUN,0
5227,5227,сша_NOUN разрешать_VERB виагра_NOUN женщина_NOUN,0
5228,5228,дрон_NOUN начинать_VERB разговаривать_VERB друг_NOUN друг_NOUN,0
5229,5229,производитель_NOUN playstation_X подавать_VERB суд_NOUN хакер_NOUN,0
5230,5230,ркн_X запрещать_VERB сми_NOUN размещать_VERB негативный_ADJ новость_NOUN рядом_ADV материал_NOUN успех_NOUN страна_NOUN единый_ADJ россия_NOUN,1
